% function evaluation | noise-free fitness - Fopt (4.078000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.454477296e+001 +3.454477296e+001 +7.532477296e+001 +7.532477296e+001 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
70 +3.385368134e+001 +3.385368134e+001 +7.463368134e+001 +7.463368134e+001 +1.9690e+000 +1.7209e+000 -7.1155e-002 +3.2329e+000 -8.5542e-002
81 +2.694520287e+001 +2.694520287e+001 +6.772520287e+001 +6.772520287e+001 +1.9613e+000 +1.7193e+000 +1.2387e-002 +3.2447e+000 -6.0161e-001
105 +2.087058518e+001 +2.087058518e+001 +6.165058518e+001 +6.165058518e+001 +1.9731e+000 +1.7182e+000 +4.0136e-001 +3.2133e+000 -6.8225e-001
152 +2.039242597e+001 +2.039242597e+001 +6.117242597e+001 +6.117242597e+001 +2.2909e+000 +1.6635e+000 +1.6696e-001 +3.1483e+000 -1.0153e+000
173 +1.870209349e+001 +1.870209349e+001 +5.948209349e+001 +5.948209349e+001 +1.9932e+000 +1.7052e+000 +4.3119e-001 +3.1527e+000 -1.4209e+000
174 +1.685534465e+001 +1.685534465e+001 +5.763534465e+001 +5.763534465e+001 +1.7700e+000 +1.7163e+000 +8.7134e-001 +3.1778e+000 -1.2237e+000
190 +1.527591682e+001 +1.527591682e+001 +5.605591682e+001 +5.605591682e+001 +1.9156e+000 +1.7171e+000 +8.1534e-001 +3.1616e+000 -1.3320e+000
206 +1.396651256e+001 +1.396651256e+001 +5.474651256e+001 +5.474651256e+001 +2.0874e+000 +1.7044e+000 +7.7928e-001 +3.1447e+000 -1.7060e+000
209 +1.060507547e+001 +1.060507547e+001 +5.138507547e+001 +5.138507547e+001 +2.1826e+000 +1.6960e+000 +1.2073e+000 +3.1324e+000 -1.5846e+000
249 +9.030924705e+000 +9.030924705e+000 +4.981092470e+001 +4.981092470e+001 +2.4690e+000 +1.7527e+000 +1.7085e+000 +3.1644e+000 -1.5424e+000
279 +7.674229245e+000 +7.674229245e+000 +4.845422924e+001 +4.845422924e+001 +2.4513e+000 +2.5399e+000 +1.2427e+000 +3.2228e+000 -1.7264e+000
303 +7.292433960e+000 +7.292433960e+000 +4.807243396e+001 +4.807243396e+001 +2.5501e+000 +2.3363e+000 +1.0717e+000 +3.3502e+000 -2.2296e+000
317 +6.924088134e+000 +6.924088134e+000 +4.770408813e+001 +4.770408813e+001 +2.2948e+000 +2.0738e+000 +8.6243e-001 +3.9008e+000 -2.0709e+000
344 +6.888056564e+000 +6.888056564e+000 +4.766805656e+001 +4.766805656e+001 +2.5567e+000 +2.0574e+000 +1.1478e+000 +3.3494e+000 -1.6843e+000
345 +4.020210030e+000 +4.020210030e+000 +4.480021003e+001 +4.480021003e+001 +2.7114e+000 +2.2431e+000 +9.5725e-001 +3.8465e+000 -1.7098e+000
380 +3.930142711e+000 +3.930142711e+000 +4.471014271e+001 +4.471014271e+001 +2.6761e+000 +2.2185e+000 +1.0457e+000 +4.0795e+000 -1.8389e+000
391 +3.783506484e+000 +3.783506484e+000 +4.456350648e+001 +4.456350648e+001 +2.7651e+000 +2.2254e+000 +1.0105e+000 +3.7667e+000 -1.8604e+000
406 +3.281701297e+000 +3.281701297e+000 +4.406170130e+001 +4.406170130e+001 +3.2872e+000 +2.1987e+000 +1.0090e+000 +4.4079e+000 -1.8050e+000
427 +2.921839326e+000 +2.921839326e+000 +4.370183933e+001 +4.370183933e+001 +2.9427e+000 +2.1627e+000 +1.0646e+000 +3.9619e+000 -1.8761e+000
437 +2.867220745e+000 +2.867220745e+000 +4.364722074e+001 +4.364722074e+001 +3.0449e+000 +2.1986e+000 +9.9468e-001 +3.8921e+000 -1.8578e+000
487 +2.771747946e+000 +2.771747946e+000 +4.355174795e+001 +4.355174795e+001 +3.2848e+000 +2.1311e+000 +9.7807e-001 +3.9299e+000 -1.9915e+000
501 +2.746725181e+000 +2.746725181e+000 +4.352672518e+001 +4.352672518e+001 +3.1970e+000 +2.2083e+000 +1.0140e+000 +3.9333e+000 -1.9551e+000
506 +2.680154775e+000 +2.680154775e+000 +4.346015477e+001 +4.346015477e+001 +3.1502e+000 +2.1566e+000 +1.0030e+000 +3.9584e+000 -1.9377e+000
588 +2.626506135e+000 +2.626506135e+000 +4.340650614e+001 +4.340650614e+001 +3.1429e+000 +2.0899e+000 +9.9429e-001 +4.0008e+000 -1.9572e+000
633 +2.545789790e+000 +2.545789790e+000 +4.332578979e+001 +4.332578979e+001 +3.1405e+000 +2.1073e+000 +9.6860e-001 +4.1972e+000 -1.9715e+000
704 +2.508057008e+000 +2.508057008e+000 +4.328805701e+001 +4.328805701e+001 +3.1985e+000 +2.1168e+000 +8.6519e-001 +4.2176e+000 -1.9750e+000
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.431357451e+001 +4.431357451e+001 +4.271357451e+001 +4.271357451e+001 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
250 +3.942933700e+001 +3.942933700e+001 +3.782933700e+001 +3.782933700e+001 -3.5272e+000 -2.1118e+000 -5.3793e+000 +2.7138e+000 -2.7508e+000
